transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,source_file
3275,2860,18,3,223.82,671.46,2016-03-30,transactions.csv
3276,4843,15,9,364.35,3279.15,2017-11-08,transactions.csv
3277,6327,33,7,436.19,3053.33,2021-10-05,transactions.csv
3278,3043,14,10,55.89,558.9,2024-09-04,transactions.csv
3279,8298,1,4,312.38,1249.52,2020-11-27,transactions.csv
3280,9786,16,8,112.33,898.64,2015-03-28,transactions.csv
3281,5238,16,3,309.17,927.51,2022-05-27,transactions.csv
3282,78,12,1,417.22,417.22,2023-09-23,transactions.csv
3283,4458,11,4,493.65,1974.6,2022-06-30,transactions.csv
3284,3921,38,2,325.53,651.06,2021-02-22,transactions.csv
3285,9874,18,4,93.94,375.76,2022-03-16,transactions.csv
3286,9975,16,6,42.13,252.78,2020-10-30,transactions.csv
3287,4210,46,6,151.38,908.28,2017-05-15,transactions.csv
3288,1073,16,3,481.48,1444.44,2017-04-13,transactions.csv
3289,2229,42,2,171.9,343.8,2022-11-07,transactions.csv
3290,7544,37,3,315.24,945.72,2017-01-23,transactions.csv
3291,8644,23,5,199.74,998.7,2022-11-04,transactions.csv
3292,7992,15,6,335.82,2014.92,2022-05-08,transactions.csv
3293,326,4,10,115.59,1155.9,2016-06-29,transactions.csv
3294,4219,35,1,387.86,387.86,2024-04-14,transactions.csv
3295,2423,45,10,96.16,961.6,2015-10-26,transactions.csv
3296,2252,2,10,58.79,587.9,2015-10-29,transactions.csv
3297,6928,37,9,231.06,2079.54,2016-04-11,transactions.csv
3298,2104,39,2,390.5,781.0,2015-04-26,transactions.csv
3299,9412,34,1,152.35,152.35,2020-07-10,transactions.csv
3300,7876,35,4,150.05,600.2,2024-07-08,transactions.csv
3301,4239,5,2,346.31,692.62,2017-09-14,transactions.csv
3302,764,11,7,70.67,494.69,2023-01-08,transactions.csv
3303,7235,27,6,457.09,2742.54,2021-06-28,transactions.csv
3304,2855,36,8,258.52,2068.16,2021-09-13,transactions.csv
3305,8785,11,7,208.95,1462.65,2016-07-03,transactions.csv
3306,1130,26,5,412.83,2064.15,2015-09-04,transactions.csv
3307,9267,33,4,228.57,914.28,2018-09-05,transactions.csv
3308,9411,1,9,394.4,3549.6,2015-05-15,transactions.csv
3309,2494,8,8,231.01,1848.08,2015-09-07,transactions.csv
3310,6660,3,6,124.18,745.08,2019-01-19,transactions.csv
3311,4914,9,5,45.76,228.8,2016-09-14,transactions.csv
3312,3953,39,5,7.7,38.5,2016-08-28,transactions.csv
3313,6811,24,5,27.31,136.55,2021-06-23,transactions.csv
3314,5332,16,7,114.81,803.67,2023-08-02,transactions.csv
3315,8795,6,7,90.09,630.63,2017-06-14,transactions.csv
3316,134,38,6,122.29,733.74,2015-01-01,transactions.csv
3317,7556,44,9,35.35,318.15,2023-08-19,transactions.csv
3318,1023,7,3,433.67,1301.01,2022-12-12,transactions.csv
3319,1244,13,5,175.32,876.6,2022-03-05,transactions.csv
3320,2765,7,7,355.18,2486.26,2019-02-17,transactions.csv
3321,9179,49,10,343.38,3433.8,2020-10-10,transactions.csv
3322,9001,44,10,443.74,4437.4,2023-08-03,transactions.csv
3323,1239,19,9,428.2,3853.8,2015-02-09,transactions.csv
3324,3421,6,8,265.28,2122.24,2015-02-12,transactions.csv
3325,9264,23,6,469.39,2816.34,2016-04-20,transactions.csv
3326,6052,50,4,141.02,564.08,2015-11-30,transactions.csv
3327,5538,50,5,218.44,1092.2,2024-09-30,transactions.csv
3328,7590,41,9,206.5,1858.5,2018-12-13,transactions.csv
3329,7438,46,1,300.8,300.8,2015-01-23,transactions.csv
3330,4842,16,1,343.7,343.7,2023-10-11,transactions.csv
3331,3453,42,10,453.98,4539.8,2015-03-06,transactions.csv
3332,4246,1,3,6.09,18.27,2017-03-06,transactions.csv
3333,8323,30,7,324.32,2270.24,2021-12-07,transactions.csv
3334,4449,48,10,245.96,2459.6,2021-11-29,transactions.csv
3335,5641,3,8,77.58,620.64,2018-04-01,transactions.csv
3336,6104,45,10,448.86,4488.6,2021-02-22,transactions.csv
3337,4039,1,7,454.43,3181.01,2024-09-03,transactions.csv
3338,2122,19,6,158.5,951.0,2022-06-28,transactions.csv
3339,6406,6,7,289.67,2027.69,2021-10-22,transactions.csv
3340,7639,32,5,75.17,375.85,2023-06-27,transactions.csv
3341,8171,27,7,145.78,1020.46,2019-06-25,transactions.csv
3342,8317,17,6,400.56,2403.36,2024-11-20,transactions.csv
3343,1982,8,6,349.9,2099.4,2017-02-21,transactions.csv
3344,8182,28,1,384.05,384.05,2018-05-26,transactions.csv
3345,6032,46,6,212.87,1277.22,2015-04-04,transactions.csv
3346,648,25,1,294.69,294.69,2022-02-21,transactions.csv
3347,8435,48,9,286.34,2577.06,2018-02-26,transactions.csv
3348,1042,8,4,301.62,1206.48,2020-10-27,transactions.csv
3349,9949,44,7,180.56,1263.92,2017-03-10,transactions.csv
3350,2861,39,9,466.79,4201.11,2019-02-22,transactions.csv
3351,7504,16,4,192.48,769.92,2024-06-23,transactions.csv
3352,7240,3,1,39.65,39.65,2016-03-05,transactions.csv
3353,9587,43,4,203.71,814.84,2022-04-26,transactions.csv
3354,9053,14,7,432.05,3024.35,2022-07-27,transactions.csv
3355,5811,28,7,260.8,1825.6,2023-02-06,transactions.csv
3356,6959,17,3,364.41,1093.23,2016-10-09,transactions.csv
3357,7769,17,8,339.39,2715.12,2024-03-02,transactions.csv
3358,3154,43,2,71.71,143.42,2023-10-03,transactions.csv
3359,5605,40,1,360.02,360.02,2021-03-24,transactions.csv
3360,7615,26,5,298.84,1494.2,2019-10-09,transactions.csv
3361,5116,14,5,296.66,1483.3,2019-12-25,transactions.csv
3362,172,36,1,228.96,228.96,2015-04-30,transactions.csv
3363,1416,42,4,301.97,1207.88,2020-07-31,transactions.csv
3364,1764,21,6,232.03,1392.18,2018-12-17,transactions.csv
3365,4793,47,9,416.83,3751.47,2019-01-18,transactions.csv
3366,5569,11,9,238.79,2149.11,2015-11-05,transactions.csv
3367,6512,32,9,222.15,1999.35,2024-04-27,transactions.csv
3368,3960,4,2,264.36,528.72,2020-08-15,transactions.csv
3369,971,39,6,44.72,268.32,2022-09-17,transactions.csv
3370,8876,20,6,186.78,1120.68,2019-07-22,transactions.csv
3371,2267,32,7,347.17,2430.19,2022-07-25,transactions.csv
3372,8786,4,4,7.37,29.48,2022-11-27,transactions.csv
3373,8521,37,7,21.19,148.33,2020-05-20,transactions.csv
3374,6375,25,2,13.39,26.78,2020-05-27,transactions.csv
3375,6999,25,3,432.77,1298.31,2024-03-23,transactions.csv
3376,7491,33,1,479.83,479.83,2017-05-11,transactions.csv
3377,7786,32,3,27.78,83.34,2024-09-14,transactions.csv
3378,1535,22,7,489.91,3429.37,2016-01-01,transactions.csv
3379,9052,28,9,210.0,1890.0,2024-02-21,transactions.csv
3380,6621,9,3,236.13,708.39,2018-10-09,transactions.csv
3381,1895,40,3,470.46,1411.38,2015-02-09,transactions.csv
3382,9250,22,7,126.41,884.87,2019-06-25,transactions.csv
3383,3454,3,6,234.02,1404.12,2022-03-26,transactions.csv
3384,2215,20,9,465.27,4187.43,2015-06-16,transactions.csv
3385,794,24,1,358.1,358.1,2020-12-10,transactions.csv
3386,5547,44,1,158.52,158.52,2018-07-30,transactions.csv
3387,8130,49,5,465.91,2329.55,2024-10-08,transactions.csv
3388,356,27,2,271.29,542.58,2017-11-15,transactions.csv
3389,6936,31,1,493.63,493.63,2021-04-14,transactions.csv
3390,6244,18,5,57.87,289.35,2019-11-27,transactions.csv
3391,9769,8,6,120.01,720.06,2015-06-06,transactions.csv
3392,4256,15,2,265.6,531.2,2016-08-22,transactions.csv
3393,4967,34,9,117.4,1056.6,2022-10-20,transactions.csv
3394,5142,9,2,366.27,732.54,2020-01-25,transactions.csv
3395,8677,6,9,163.41,1470.69,2020-08-23,transactions.csv
3396,8064,16,7,388.86,2722.02,2020-11-20,transactions.csv
3397,9307,49,1,199.51,199.51,2021-01-09,transactions.csv
3398,1212,7,3,118.18,354.54,2022-03-09,transactions.csv
3399,2845,48,10,253.86,2538.6,2018-05-08,transactions.csv
3400,5266,48,4,200.48,801.92,2020-05-28,transactions.csv
3401,5396,29,10,205.11,2051.1,2024-11-19,transactions.csv
3402,1956,32,1,250.1,250.1,2021-11-06,transactions.csv
3403,8022,1,1,276.42,276.42,2016-04-04,transactions.csv
3404,353,40,3,379.84,1139.52,2020-03-19,transactions.csv
3405,2737,35,10,314.39,3143.9,2022-04-16,transactions.csv
3406,7232,37,10,305.41,3054.1,2020-12-19,transactions.csv
3407,2196,49,2,493.32,986.64,2016-04-22,transactions.csv
3408,3402,1,5,172.37,861.85,2018-12-23,transactions.csv
3409,2022,39,9,79.4,714.6,2020-06-23,transactions.csv
3410,9413,16,10,105.23,1052.3,2020-09-02,transactions.csv
3411,4926,42,7,192.91,1350.37,2015-03-27,transactions.csv
3412,5243,7,10,236.33,2363.3,2017-11-20,transactions.csv
3413,7627,22,3,94.83,284.49,2020-03-23,transactions.csv
3414,5394,34,1,411.54,411.54,2017-10-27,transactions.csv
3415,2280,23,4,8.86,35.44,2020-12-27,transactions.csv
3416,6708,13,6,134.7,808.2,2015-05-31,transactions.csv
3417,3411,19,4,165.98,663.92,2024-05-05,transactions.csv
3418,8958,9,9,139.56,1256.04,2022-05-07,transactions.csv
3419,9368,15,2,227.63,455.26,2023-06-03,transactions.csv
3420,1593,50,3,480.75,1442.25,2018-11-02,transactions.csv
3421,6041,10,6,37.63,225.78,2021-11-14,transactions.csv
3422,7664,19,2,6.56,13.12,2017-12-29,transactions.csv
3423,168,3,7,330.81,2315.67,2021-07-20,transactions.csv
3424,2536,46,1,489.57,489.57,2023-04-18,transactions.csv
3425,1243,24,3,335.53,1006.59,2024-05-26,transactions.csv
3426,7299,20,2,348.89,697.78,2017-05-08,transactions.csv
3427,6180,27,6,230.52,1383.12,2017-06-21,transactions.csv
3428,3669,45,8,371.41,2971.28,2019-12-11,transactions.csv
3429,4291,37,6,147.64,885.84,2016-08-11,transactions.csv
3430,9395,2,10,256.35,2563.5,2023-05-18,transactions.csv
3431,6571,4,3,484.4,1453.2,2015-09-21,transactions.csv
3432,5777,38,1,432.33,432.33,2016-04-08,transactions.csv
3433,8407,19,3,35.13,105.39,2022-10-18,transactions.csv
3434,823,19,8,447.54,3580.32,2017-09-22,transactions.csv
3435,247,8,7,385.21,2696.47,2016-06-12,transactions.csv
3436,1852,13,1,153.43,153.43,2016-03-12,transactions.csv
3437,8919,47,6,442.35,2654.1,2018-11-27,transactions.csv
3438,4903,39,9,404.59,3641.31,2024-03-15,transactions.csv
3439,7252,4,4,242.33,969.32,2019-08-21,transactions.csv
3440,353,34,10,403.79,4037.9,2019-02-20,transactions.csv
3441,224,12,10,445.24,4452.4,2018-10-17,transactions.csv
3442,6431,21,2,424.6,849.2,2020-01-08,transactions.csv
3443,8847,31,6,121.61,729.66,2016-01-17,transactions.csv
3444,1585,16,6,56.08,336.48,2022-01-24,transactions.csv
3445,4828,41,3,493.37,1480.11,2022-12-29,transactions.csv
3446,5934,29,6,129.25,775.5,2019-04-06,transactions.csv
3447,3523,14,8,213.29,1706.32,2016-12-01,transactions.csv
3448,6098,3,4,113.08,452.32,2020-03-05,transactions.csv
3449,5800,15,9,327.0,2943.0,2017-05-25,transactions.csv
3450,45,37,5,244.99,1224.95,2016-01-29,transactions.csv
3451,6144,35,5,187.42,937.1,2016-03-30,transactions.csv
3452,645,3,3,389.36,1168.08,2018-03-07,transactions.csv
3453,9361,32,1,279.39,279.39,2019-12-02,transactions.csv
3454,3242,9,3,360.92,1082.76,2017-07-25,transactions.csv
3455,7196,32,1,44.58,44.58,2023-02-10,transactions.csv
3456,4016,18,7,475.1,3325.7,2022-12-02,transactions.csv
3457,3055,33,4,233.44,933.76,2021-11-27,transactions.csv
3458,3349,31,5,488.27,2441.35,2022-05-09,transactions.csv
3459,5375,24,1,475.58,475.58,2022-07-05,transactions.csv
3460,2520,12,7,237.28,1660.96,2017-06-30,transactions.csv
3461,5352,31,3,401.48,1204.44,2019-08-21,transactions.csv
3462,3339,40,2,460.1,920.2,2023-06-27,transactions.csv
3463,6415,13,10,7.27,72.7,2024-06-09,transactions.csv
3464,8619,4,6,29.37,176.22,2023-01-26,transactions.csv
3465,1454,37,7,421.54,2950.78,2015-08-14,transactions.csv
3466,2101,41,5,185.35,926.75,2021-12-21,transactions.csv
3467,7760,25,8,223.21,1785.68,2021-01-23,transactions.csv
3468,7246,29,2,174.73,349.46,2020-05-27,transactions.csv
3469,3039,27,4,39.85,159.4,2015-08-31,transactions.csv
3470,878,28,5,164.12,820.6,2023-01-09,transactions.csv
3471,6902,34,7,83.59,585.13,2016-09-28,transactions.csv
3472,3900,43,6,243.17,1459.02,2015-03-01,transactions.csv
3473,953,38,8,453.76,3630.08,2024-10-12,transactions.csv
3474,1025,30,9,429.49,3865.41,2021-06-25,transactions.csv
3475,6021,42,8,359.62,2876.96,2016-06-13,transactions.csv
3476,583,37,4,46.26,185.04,2022-05-08,transactions.csv
3477,3031,34,6,20.54,123.24,2015-04-25,transactions.csv
3478,2872,49,1,221.86,221.86,2024-07-23,transactions.csv
3479,4404,15,4,335.72,1342.88,2019-01-25,transactions.csv
3480,3927,48,2,17.32,34.64,2024-07-21,transactions.csv
3481,3461,20,3,61.5,184.5,2023-02-06,transactions.csv
3482,292,1,8,483.32,3866.56,2017-08-14,transactions.csv
3483,1523,36,6,383.69,2302.14,2016-12-02,transactions.csv
3484,5481,47,7,425.99,2981.93,2018-01-18,transactions.csv
3485,5320,35,5,146.5,732.5,2016-08-16,transactions.csv
3486,4714,38,6,399.13,2394.78,2017-01-13,transactions.csv
3487,880,23,1,414.87,414.87,2020-04-04,transactions.csv
3488,9687,38,5,319.49,1597.45,2024-02-10,transactions.csv
3489,8627,34,7,351.09,2457.63,2018-12-18,transactions.csv
3490,9099,17,3,409.98,1229.94,2024-01-12,transactions.csv
3491,1543,5,5,329.28,1646.4,2017-03-26,transactions.csv
3492,5730,23,5,286.0,1430.0,2022-09-30,transactions.csv
3493,5122,30,9,390.01,3510.09,2017-10-15,transactions.csv
3494,8523,26,8,376.28,3010.24,2016-07-21,transactions.csv
3495,3705,40,9,81.33,731.97,2018-05-16,transactions.csv
3496,6981,46,9,40.77,366.93,2015-11-02,transactions.csv
3497,7291,47,3,497.86,1493.58,2024-10-21,transactions.csv
3498,6384,16,8,266.79,2134.32,2019-05-24,transactions.csv
3499,7769,31,6,198.56,1191.36,2018-02-24,transactions.csv
3500,8701,40,7,433.05,3031.35,2021-12-29,transactions.csv
3501,6068,15,10,280.81,2808.1,2017-08-30,transactions.csv
3502,8915,31,6,478.87,2873.22,2015-06-26,transactions.csv
3503,3935,37,8,60.62,484.96,2018-02-28,transactions.csv
3504,3574,31,8,312.55,2500.4,2017-08-15,transactions.csv
3505,2009,13,9,276.01,2484.09,2020-08-09,transactions.csv
3506,5239,15,2,376.74,753.48,2016-05-07,transactions.csv
3507,3198,41,9,371.71,3345.39,2022-10-30,transactions.csv
3508,5483,34,5,196.74,983.7,2017-11-22,transactions.csv
3509,611,41,2,426.8,853.6,2023-08-26,transactions.csv
3510,864,25,6,94.88,569.28,2019-09-12,transactions.csv
3511,127,17,2,208.03,416.06,2023-03-29,transactions.csv
3512,8200,47,7,178.22,1247.54,2021-02-28,transactions.csv
3513,9614,48,3,76.94,230.82,2022-04-10,transactions.csv
3514,9545,7,3,145.46,436.38,2021-04-12,transactions.csv
3515,827,40,5,237.2,1186.0,2016-08-16,transactions.csv
3516,1842,30,1,297.4,297.4,2018-04-26,transactions.csv
3517,423,3,9,426.41,3837.69,2019-03-24,transactions.csv
3518,2346,8,1,246.23,246.23,2022-02-07,transactions.csv
3519,5518,45,7,140.45,983.15,2023-03-11,transactions.csv
3520,8901,1,4,49.41,197.64,2022-06-10,transactions.csv
3521,7806,46,7,458.04,3206.28,2017-03-21,transactions.csv
3522,1200,36,8,24.32,194.56,2018-05-08,transactions.csv
3523,2379,29,3,163.07,489.21,2020-02-20,transactions.csv
3524,5451,4,1,188.81,188.81,2021-10-21,transactions.csv
3525,7238,34,5,218.3,1091.5,2015-03-06,transactions.csv
3526,8938,38,8,338.71,2709.68,2021-08-17,transactions.csv
3527,7524,28,2,485.24,970.48,2018-07-17,transactions.csv
3528,5136,1,10,285.52,2855.2,2021-06-30,transactions.csv
3529,966,12,3,68.88,206.64,2019-11-29,transactions.csv
3530,8563,47,4,23.56,94.24,2018-10-04,transactions.csv
3531,2167,29,6,52.19,313.14,2022-05-13,transactions.csv
3532,382,18,2,80.57,161.14,2018-02-02,transactions.csv
3533,7078,13,5,346.18,1730.9,2018-02-17,transactions.csv
3534,3442,7,8,209.6,1676.8,2021-05-04,transactions.csv
3535,218,36,5,361.03,1805.15,2022-05-08,transactions.csv
3536,5385,17,10,499.19,4991.9,2024-06-11,transactions.csv
3537,448,30,4,74.97,299.88,2017-01-23,transactions.csv
3538,9446,22,5,202.08,1010.4,2023-04-11,transactions.csv
3539,6688,47,3,381.7,1145.1,2015-08-20,transactions.csv
3540,2570,8,3,408.85,1226.55,2023-08-30,transactions.csv
3541,5837,5,4,399.83,1599.32,2015-09-30,transactions.csv
3542,6216,43,1,339.19,339.19,2024-08-04,transactions.csv
3543,1293,32,7,378.68,2650.76,2022-09-18,transactions.csv
3544,2666,30,10,127.63,1276.3,2020-02-21,transactions.csv
3545,1595,39,9,198.65,1787.85,2016-07-13,transactions.csv
3546,3758,45,10,387.24,3872.4,2021-02-12,transactions.csv
3547,6623,41,6,62.36,374.16,2017-01-20,transactions.csv
3548,1091,40,10,157.59,1575.9,2020-03-13,transactions.csv
3549,1262,7,7,404.57,2831.99,2016-10-08,transactions.csv
3550,5802,43,7,387.36,2711.52,2017-03-24,transactions.csv
3551,9296,4,1,169.9,169.9,2023-06-05,transactions.csv
3552,5847,46,3,326.56,979.68,2021-11-19,transactions.csv
3553,5008,15,7,287.48,2012.36,2019-08-23,transactions.csv
3554,9583,46,8,399.82,3198.56,2019-01-04,transactions.csv
3555,583,33,6,281.05,1686.3,2024-04-15,transactions.csv
3556,2442,18,10,380.41,3804.1,2016-02-24,transactions.csv
3557,680,45,7,187.65,1313.55,2024-01-21,transactions.csv
3558,9148,9,10,29.36,293.6,2021-02-14,transactions.csv
3559,2425,7,5,109.29,546.45,2023-09-19,transactions.csv
3560,3126,32,8,130.85,1046.8,2023-07-15,transactions.csv
3561,6838,34,7,364.18,2549.26,2021-05-28,transactions.csv
3562,5399,23,6,301.26,1807.56,2024-01-02,transactions.csv
3563,7874,42,4,474.03,1896.12,2024-05-18,transactions.csv
3564,7820,30,7,54.71,382.97,2024-12-05,transactions.csv
3565,9033,34,10,331.25,3312.5,2015-10-26,transactions.csv
3566,7946,35,8,282.16,2257.28,2020-05-12,transactions.csv
3567,5958,41,4,333.56,1334.24,2023-05-12,transactions.csv
3568,1802,3,6,472.64,2835.84,2019-03-30,transactions.csv
3569,7944,39,4,20.3,81.2,2015-02-18,transactions.csv
3570,2098,49,6,117.01,702.06,2018-05-29,transactions.csv
3571,5282,43,10,382.65,3826.5,2017-05-20,transactions.csv
3572,1071,27,6,113.87,683.22,2021-07-23,transactions.csv
3573,9751,31,10,181.84,1818.4,2017-12-08,transactions.csv
3574,9341,41,6,428.27,2569.62,2019-10-05,transactions.csv
3575,3436,26,2,437.67,875.34,2024-05-27,transactions.csv
3576,683,26,3,173.56,520.68,2024-04-03,transactions.csv
3577,6692,13,1,78.78,78.78,2018-01-26,transactions.csv
3578,6794,11,1,380.6,380.6,2021-09-27,transactions.csv
3579,3487,44,7,330.25,2311.75,2016-11-16,transactions.csv
3580,7384,2,10,148.78,1487.8,2024-04-26,transactions.csv
3581,5488,33,3,489.27,1467.81,2019-07-25,transactions.csv
3582,2535,39,7,430.8,3015.6,2019-02-12,transactions.csv
3583,7160,18,7,373.79,2616.53,2019-06-16,transactions.csv
3584,5400,10,7,65.91,461.37,2022-07-02,transactions.csv
3585,6275,26,6,330.09,1980.54,2017-06-17,transactions.csv
3586,2032,3,4,301.74,1206.96,2023-07-07,transactions.csv
3587,3865,30,7,266.51,1865.57,2020-05-25,transactions.csv
3588,2310,25,7,204.3,1430.1,2016-05-27,transactions.csv
3589,6881,41,10,191.11,1911.1,2023-02-17,transactions.csv
3590,1264,33,10,483.71,4837.1,2018-10-30,transactions.csv
3591,1301,6,3,145.55,436.65,2016-09-15,transactions.csv
3592,1526,48,10,435.11,4351.1,2021-03-21,transactions.csv
3593,7602,34,9,302.51,2722.59,2016-09-26,transactions.csv
3594,4843,42,6,108.4,650.4,2020-12-29,transactions.csv
3595,2049,22,4,466.22,1864.88,2016-11-05,transactions.csv
3596,9318,24,3,394.56,1183.68,2019-01-13,transactions.csv
3597,5603,34,4,495.44,1981.76,2018-02-01,transactions.csv
3598,7998,50,4,163.73,654.92,2019-10-22,transactions.csv
3599,5458,21,3,481.65,1444.95,2024-01-31,transactions.csv
3600,9522,13,6,141.33,847.98,2021-01-28,transactions.csv
3601,7763,11,10,403.84,4038.4,2015-02-20,transactions.csv
3602,1960,41,4,116.74,466.96,2022-05-23,transactions.csv
3603,7973,31,9,275.09,2475.81,2019-11-28,transactions.csv
3604,8751,22,7,318.02,2226.14,2020-08-12,transactions.csv
3605,3900,45,3,163.57,490.71,2018-01-02,transactions.csv
3606,4959,18,5,318.34,1591.7,2020-10-13,transactions.csv
3607,6703,40,5,402.68,2013.4,2022-05-20,transactions.csv
3608,210,29,4,400.43,1601.72,2017-06-24,transactions.csv
3609,3764,28,10,116.6,1166.0,2016-08-07,transactions.csv
3610,7954,50,7,54.47,381.29,2020-04-08,transactions.csv
3611,1992,47,5,85.49,427.45,2017-01-18,transactions.csv
3612,3009,48,4,95.98,383.92,2019-02-22,transactions.csv
3613,5545,17,5,368.69,1843.45,2017-05-07,transactions.csv
3614,1436,25,10,306.55,3065.5,2024-07-21,transactions.csv
3615,5154,47,10,468.57,4685.7,2024-10-07,transactions.csv
3616,8031,36,1,28.33,28.33,2020-09-07,transactions.csv
3617,818,43,3,145.34,436.02,2015-02-06,transactions.csv
3618,179,13,4,47.92,191.68,2022-07-24,transactions.csv
3619,4833,5,2,132.46,264.92,2023-07-19,transactions.csv
3620,9458,48,4,127.29,509.16,2023-06-04,transactions.csv
3621,4100,31,6,363.37,2180.22,2019-04-20,transactions.csv
3622,770,48,2,80.94,161.88,2019-09-11,transactions.csv
3623,880,30,9,219.8,1978.2,2016-01-23,transactions.csv
3624,528,40,7,141.08,987.56,2020-04-09,transactions.csv
3625,5348,45,6,406.91,2441.46,2021-11-20,transactions.csv
3626,3761,33,2,271.81,543.62,2024-07-01,transactions.csv
3627,6703,33,8,152.83,1222.64,2015-09-30,transactions.csv
3628,6332,4,7,215.96,1511.72,2023-02-01,transactions.csv
3629,3093,39,6,375.95,2255.7,2021-07-20,transactions.csv
3630,4111,19,6,383.44,2300.64,2024-02-08,transactions.csv
3631,9215,1,7,18.55,129.85,2024-09-21,transactions.csv
3632,4131,42,1,27.38,27.38,2018-03-09,transactions.csv
3633,8181,18,4,35.93,143.72,2021-05-11,transactions.csv
3634,4935,40,10,101.13,1011.3,2017-08-26,transactions.csv
3635,3841,23,7,118.01,826.07,2022-05-02,transactions.csv
3636,5192,26,7,140.95,986.65,2024-02-13,transactions.csv
3637,5134,3,7,146.79,1027.53,2022-01-25,transactions.csv
3638,9873,21,1,298.09,298.09,2015-10-31,transactions.csv
